main-captions	MSRvid	2012train	0366	0.000	A man is dancing.	A rat is running.
main-captions	MSRvid	2012train	0367	1.800	Two boys are talking on the phone.	A woman is talking on a telephone.
main-captions	MSRvid	2012train	0368	0.000	A man is playing guitar.	A woman is peeling a tuber.
main-captions	MSRvid	2012train	0369	1.400	A woman is slicing an onion.	A women slicing lemons.
main-captions	MSRvid	2012train	0370	0.000	A woman is riding a horse.	A man is running on rope.
main-captions	MSRvid	2012train	0371	0.400	A man is playing soccer.	A man is drawing some figures.
main-captions	MSRvid	2012train	0372	0.000	A woman is peeling an orange.	A man is playing a flute.
main-captions	MSRvid	2012train	0374	3.000	Someone is cracking an egg open.	A man is breaking an egg.
main-captions	MSRvid	2012train	0375	2.000	A man is cutting a snake to cook.	A woman is cutting meat.
main-captions	MSRvid	2012train	0378	0.000	A woman is scraping a carrot.	A man is striking clay pots.
main-captions	MSRvid	2012train	0381	1.667	A man and woman are Bollywood dancing.	A man an woman are dancing in the rain.
main-captions	MSRvid	2012train	0382	1.000	A woman is cutting flowers.	A man is holding huge sunflowers.
main-captions	MSRvid	2012train	0384	0.000	The man danced in the diner.	The bomb exploded in the desert.
main-captions	MSRvid	2012train	0386	4.200	American flag is waving.	A American flag is blowing in the wind.
main-captions	MSRvid	2012train	0387	2.600	A lion is walking in an enclosed area.	A lion is walking around.
main-captions	MSRvid	2012train	0391	0.250	A woman is slicing a lemon.	A man is showing a bread.
main-captions	MSRvid	2012train	0394	0.400	A woman is playing the flute.	A woman is slicing some tuna.
main-captions	MSRvid	2012train	0398	3.500	The dog is barking at the toy.	A dog is barking at an electronic toy duck.
main-captions	MSRvid	2012train	0399	3.500	A woman is adding an egg and stirring.	A woman is mixing an egg in a bowl.
main-captions	MSRvid	2012train	0400	3.000	A woman covers a piece of meat with flour.	A woman is seasoning a piece of meat.
main-captions	MSRvid	2012train	0402	3.400	A white cat perched on a small wooden cabinet is looking outside the window.	A cat, perched on a table, looks out the window.
main-captions	MSRvid	2012train	0404	3.600	A man does floor exercises.	A man is exercising.
main-captions	MSRvid	2012train	0406	1.000	A man is slicing a potatoe.	A man is peeling a banana.
main-captions	MSRvid	2012train	0409	3.600	Someone is playing piano.	A person is playing a keyboard piano.
main-captions	MSRvid	2012train	0410	2.800	The woman is putting makeup on the man.	A woman is painting the face of a man.
main-captions	MSRvid	2012train	0411	4.000	The woman droppped eggplant into the pan.	A woman puts chopped eggplant into a skillet.
main-captions	MSRvid	2012train	0413	3.400	A man plays a trumpet.	A man is playing a musical instrument.
main-captions	MSRvid	2012train	0415	2.667	A woman is slicing a lemon.	A woman, in a kitchen, peels a lemon.
main-captions	MSRvid	2012train	0416	3.000	A tiger trys to climb the wall.	A lion is trying to climb up over a wall.
main-captions	MSRvid	2012train	0417	4.667	A man is preparing a hanging rope.	A man is tying a noose.
main-captions	MSRvid	2012train	0418	3.200	A woman dances on a stage.	A woman is dancing.
main-captions	MSRvid	2012train	0421	0.200	The girl is riding the horse.	The girl is spraying the plants with water.
main-captions	MSRvid	2012train	0423	1.200	A person is frying.	A person is peeling a potato.
main-captions	MSRvid	2012train	0424	0.800	A man is shooting a pistol.	A woman is chopping garlic.
main-captions	MSRvid	2012train	0425	0.800	A woman is swinging her arms.	A woman is slicing an onion.
main-captions	MSRvid	2012train	0426	0.750	A man is walking outside.	A man is dancing.
main-captions	MSRvid	2012train	0428	0.250	A man dries his hands.	A woman fixes her hair.
main-captions	MSRvid	2012train	0429	3.250	A soccer player is kicking the soccer ball into the goal from a long way down the field.	A soccer player kicks the ball into the goal.
main-captions	MSRvid	2012train	0432	3.333	A girl is playing the piano.	A little girl is playing a grand piano on stage.
main-captions	MSRvid	2012train	0433	3.333	A man is drawing some figures.	A man is drawing on a digital dry erase board.
main-captions	MSRvid	2012train	0434	2.000	The monkey is hanging from the trees.	The monkey swung from branch to branch.
main-captions	MSRvid	2012train	0435	3.000	Some children are jumping on Trampoline.	Two boy are playing on a trampoline.
main-captions	MSRvid	2012train	0437	4.000	A woman with a knife is slicing a pepper.	A women slicing green pepper.
main-captions	MSRvid	2012train	0439	2.000	A man is adding oil to car.	A man is putting anti-freeze into a car.
main-captions	MSRvid	2012train	0443	0.400	A man is slicing a carrot by a machine.	A man is climbing a rope.
main-captions	MSRvid	2012train	0444	3.200	A boy played a keyboard.	A person is playing a piano keyboard.
main-captions	MSRvid	2012train	0445	0.400	A cat is playing with an antenna.	A boy is playing in the mud.
main-captions	MSRvid	2012train	0446	2.000	A woman is slicing pumpkin.	A person is slicing cantaloupe.
main-captions	MSRvid	2012train	0451	4.500	The people threw the dummy over the cliff edge.	Some people are throwing a dummy off a cliff.
main-captions	MSRvid	2012train	0452	0.500	A gun is being fired.	A potato is being peeled.
main-captions	MSRvid	2012train	0454	0.500	A woman is cutting a plastic sheet.	A woman is playing a guitar on streets.
main-captions	MSRvid	2012train	0455	4.000	A woman cuts a pineapple.	A woman is slicing a pineapple into pieces.
main-captions	MSRvid	2012train	0456	3.750	A woman is adding spices on a meat.	A woman adds ingredients to beef.
main-captions	MSRvid	2012train	0457	4.250	A person is adding oil in the pan.	The cook pouring oil into the pan.
main-captions	MSRvid	2012train	0458	3.750	A cook seasons some dough.	A man is seasoning some dough in a pan.
main-captions	MSRvid	2012train	0459	2.750	A boy is running on a beach.	Two boys are playing in the beach.
main-captions	MSRvid	2012train	0460	3.250	A baby monkey scratches itself.	The monkey scratched his tummy.
main-captions	MSRvid	2012train	0462	0.800	A boy is riding a bike on a gate.	A woman is riding a horse.
main-captions	MSRvid	2012train	0467	0.250	A man is doing a card trick.	A man is squeezing water.
main-captions	MSRvid	2012train	0468	0.750	A man is playing the piano.	Someone is playing guitar.
main-captions	MSRvid	2012train	0470	4.800	A man is mowing grass.	A guy is mowing the lawn.
main-captions	MSRvid	2012train	0471	0.800	A person is mixing water and flour.	A person is hitchhiking on a road.
main-captions	MSRvid	2012train	0472	0.000	The two dogs were in the pen.	The cowboy rode his horse in the desert.
main-captions	MSRvid	2012train	0473	3.000	A man is riding on one wheel on a motorcycle.	A person is performing tricks on a motorcycle.
main-captions	MSRvid	2012train	0475	3.750	A cat opens a drawer and climbs inside.	A big cat opens a plastic drawer with his paws and then hops inside.
main-captions	MSRvid	2012train	0477	0.000	A man is opening a box using a knife.	A man is playing a guitar.
main-captions	MSRvid	2012train	0478	0.250	A man is kicking oots of water.	A woman is slicing a red pepper.
main-captions	MSRvid	2012train	0479	0.000	A man is eating.	A woman is rock climbing.
main-captions	MSRvid	2012train	0480	3.500	A puppy is repeatedly rolling from side to side while on its back.	A dog is rolling from side to side.
main-captions	MSRvid	2012train	0481	3.250	A young boy sings and plays a guitar.	A kid plays the guitar.
main-captions	MSRvid	2012train	0482	0.400	The woman is peeling lemon.	The man is balancing on the wire.
main-captions	MSRvid	2012train	0483	0.800	A man is playing the trumpet.	Someone is playing with a toad.
main-captions	MSRvid	2012train	0485	1.600	A dog is looking around	A dog is watching a store counter.
main-captions	MSRvid	2012train	0486	1.200	A woman is slicing an onion.	A man is shown slicing a carrot with a knife.
main-captions	MSRvid	2012train	0487	4.200	The man drilled holes into the wood.	A man drills wood.
main-captions	MSRvid	2012train	0488	0.200	Someone is cutting a circle out of a pink sheet of paper.	Someone is pouring tomato sauce into a pot of meat.
main-captions	MSRvid	2012train	0489	0.200	A man is playing flute.	A man is petting a tied up dog.
main-captions	MSRvid	2012train	0490	0.500	A man is placing meat in a bag.	A man is drivong a car.
main-captions	MSRvid	2012train	0491	0.000	A girl is eating a cupcake.	A man is playing a trumpet.
main-captions	MSRvid	2012train	0492	4.500	A rabbit is sniffing and pawing a stuffed rabbit.	A live rabbit is playing with a stuffed animal bunny.
main-captions	MSRvid	2012train	0493	0.000	A man is buttering bread.	A woman is ridint a horse.
main-captions	MSRvid	2012train	0495	0.750	A woman is squeezing some cucumber slices.	A woman is getting doused in green slime.
main-captions	MSRvid	2012train	0496	4.000	A man is taking out the insides of a green pepper.	Someone is removing the seeds from a bell pepper.
main-captions	MSRvid	2012train	0497	2.750	A man takes a piece of pepperoni pizza out of a pizza box and puts it on the lid after he closes the box.	The man took a piece of pepperoni pizza out of the box.
main-captions	MSRvid	2012train	0498	3.400	The man added vegetables to the broth in the pot.	A man is adding sliced vegetables to a cooking bowl with water.
main-captions	MSRvid	2012train	0499	3.400	The man ran and jumped against the wall.	A man jumps into a wall.
main-captions	MSRvid	2012train	0503	2.400	The man is seasoning the sausages.	The man added seasoning to water in a bowl.
main-captions	MSRvid	2012train	0504	3.000	A clown is singing and people are dancing.	A clown is singing.
main-captions	MSRvid	2012train	0505	0.400	A woman is feeding an aardvark.	A woman is chopping up garlic.
main-captions	MSRvid	2012train	0507	3.929	A person is rinsing a steak off with water.	A man is rinsing a large steak.
main-captions	MSRvid	2012train	0508	3.000	A boy rode his bike on top of a metal fence.	A BMX biker rides along the top of a fence.
main-captions	MSRvid	2012train	0509	1.750	A man is throwing knives at a tree.	A man is showing magic.
main-captions	MSRvid	2012train	0513	2.600	Girls are walking on the stage.	Women models are walking down a catwalk.
main-captions	MSRvid	2012train	0514	3.500	A woman is doing weight exercises.	A woman is exercising with a barbell.
main-captions	MSRvid	2012train	0515	0.500	A man is peeling a potato.	A man is hiking.
main-captions	MSRvid	2012train	0516	3.500	A large bird standing on a table picks up a plastic glass containing liquid and places it in a bowl of something.	A bird picks up a plastic cup containing a liquid with it's beak and puts the cup into a bowl.
main-captions	MSRvid	2012train	0517	0.000	A woman is in the rain.	A car is driving along the road.
main-captions	MSRvid	2012train	0518	0.000	A woman is hitting a man.	A man is holding a slow loris.
main-captions	MSRvid	2012train	0519	0.000	A woman is riding an elephant.	A man is lifting himself.
main-captions	MSRvid	2012train	0520	1.000	A man is lifting weights.	A woman is exercising her abs.
main-captions	MSRvid	2012train	0521	2.000	A person is riding a jetski in the waves.	A woman is riding a seadoo.
main-captions	MSRvid	2012train	0523	0.600	A woman is wearing headphones.	A woman is chopping some shiso leaves.
main-captions	MSRvid	2012train	0525	4.000	A kitten is eating its food from a plate.	A kitten eats some food.
main-captions	MSRvid	2012train	0526	0.500	A woman is reading a lifestyle magazine.	A woman is slicing a meat into pieces.
main-captions	MSRvid	2012train	0527	2.500	A man is pouring chili into a bowl.	A man opens a can and pours the contents into a bowl.
main-captions	MSRvid	2012train	0529	3.250	The bird ate the food in the tree from a bowl.	A bird is eating from a bowl.
main-captions	MSRvid	2012train	0530	2.000	A group of girls are exiting a taxi.	A video clip of Rihanna leaving a taxi.
main-captions	MSRvid	2012train	0532	0.000	A woman is seasoning a piece of meat.	A man is loading a rifle with bullets.
main-captions	MSRvid	2012train	0536	0.800	A man is chopping coriander leaf.	A man is playing a guitar.
main-captions	MSRvid	2012train	0537	0.800	A man takes a slice of pizza.	A man talks on his cell phone.
main-captions	MSRvid	2012train	0538	0.400	A man is placing meat inside a plastic bag.	A woman is carrying a wallaby in a bag.
main-captions	MSRvid	2012train	0541	0.000	A rabbi is talking.	A man is walking on a rope.
main-captions	MSRvid	2012train	0542	0.000	A man rides a horse.	A woman rubs a baby's leg.
main-captions	MSRvid	2012train	0543	0.000	A man is playing guitar.	Smeone is laying down.
main-captions	MSRvid	2012train	0544	0.400	A man is slicing a bun.	A man is breaking pots.
main-captions	MSRvid	2012train	0545	0.000	A man  is driving a car.	A woman dips a shrimp in batter.
main-captions	MSRvid	2012train	0546	3.600	A dog is pawing at a fly in the carpet before it.	The dog played with a bug on the carpet.
main-captions	MSRvid	2012train	0547	0.231	A dog is barking.	A jet is flying.
main-captions	MSRvid	2012train	0549	0.000	A monkey is walking on a bed.	A man is riding a horse.
main-captions	MSRvid	2012train	0550	0.500	A woman is cooking broccoli.	A man is eating his food.
main-captions	MSRvid	2012train	0553	0.000	A man is frying a tortilla.	A person is performing a card trick.
main-captions	MSRvid	2012train	0554	2.750	A woman serving volleyballs over a net.	One woman hands volleyballs to another woman who serves them.
main-captions	MSRvid	2012train	0556	0.750	A man is slicing cucumber with a knife.	A man is cooking a tortilla in a skillet.
main-captions	MSRvid	2012train	0557	1.250	A man is playing an electronic keyboard.	A band is playing instruments.
main-captions	MSRvid	2012train	0559	0.000	A man is playing a violin.	The baby is laughing and crawling.
main-captions	MSRvid	2012train	0561	3.750	A man severs the toe of an empty leather boot using a sword.	A man is cutting a boot with a sword.
main-captions	MSRvid	2012train	0563	5.000	The person is removing the scales from the fish.	A person is descaling a fish.
main-captions	MSRvid	2012train	0564	0.000	People are walking in the garden.	One boy is talking with other man.
main-captions	MSRvid	2012train	0565	3.200	A young child rides a horse.	The little girl rode a horse.
main-captions	MSRvid	2012train	0566	0.750	A person is cutting garlic into pieces with a knife.	Someone is putting ingredients into a wok.
main-captions	MSRvid	2012train	0567	0.500	A man is folding a piece of paper.	A man is slicing a plastic container with a sword.
main-captions	MSRvid	2012train	0568	2.500	The man was pushed into the water.	A man pushes another man into the ocean.
main-captions	MSRvid	2012train	0569	1.750	A boy is upset playing video games.	Someone is playing a gameboy.
main-captions	MSRvid	2012train	0570	4.000	A man makes a call on a cell phone.	A man is making a phone call.
main-captions	MSRvid	2012train	0571	0.000	A man is speaking on a phone.	A panda bear is chewing on a stick.
main-captions	MSRvid	2012train	0573	4.600	A woman is applying cosmetics to her face.	A woman is putting on makeup.
main-captions	MSRvid	2012train	0574	4.000	The man lifted barbells.	A man lifts weights.
main-captions	MSRvid	2012train	0578	3.000	A woman feeds an animal by hand.	The women are feeding the animal.
main-captions	MSRvid	2012train	0581	2.200	Several ferrets climb out of their cage.	Ferrets climb down from a shelf.
main-captions	MSRvid	2012train	0583	0.000	A young woman is playing the flute.	A woman is washing off the top of a freezer.
main-captions	MSRvid	2012train	0584	2.800	A woman shoots a shotgun.	The woman is shooting a rifle.
main-captions	MSRvid	2012train	0586	3.800	A person is adding chili powder to chili with beans.	The man is adding seasoning to the beans.
main-captions	MSRvid	2012train	0587	4.400	A woman rapidly fires a handgun.	A woman is shooting off a gun.
main-captions	MSRvid	2012train	0588	0.000	A person is slicing an onion.	A solenodon is walking along the ground.
main-captions	MSRvid	2012train	0592	1.750	A dog is opening a fridge.	A dog closes a refrigerator door.
main-captions	MSRvid	2012train	0595	1.000	A woman is holding a dancing baby up.	A woman is abusing her child.
main-captions	MSRvid	2012train	0596	1.800	A woman is doing a joker make up on a man.	The girl applied face makeup to a man.
main-captions	MSRvid	2012train	0597	1.600	The lady added cheese to the sauce.	A man pours a plate of shredded cheese into a pot of sauce.
main-captions	MSRvid	2012train	0598	2.333	A man is giving a lecture on a podium.	A man is delivering a lecture at an event celebrating the game of cricket.
main-captions	MSRvid	2012train	0599	2.000	The cat shimmied under the bed.	A cat is crawling upside down under the couch.
main-captions	MSRvid	2012train	0601	1.000	A woman is chopping garlic.	A woman slices a fish.
main-captions	MSRvid	2012train	0602	0.000	A man is cutting grass.	A masked man sings.
main-captions	MSRvid	2012train	0603	0.000	A man is cutting grass.	A clown is singing.
main-captions	MSRvid	2012train	0604	3.000	A boy runs away from his fishing line.	A boy is running in front of fish hanging on fishing rod.
main-captions	MSRvid	2012train	0606	0.400	The man played haki sak in the office.	The man is seasoning the vegetables.
main-captions	MSRvid	2012train	0607	0.400	A man is carrying another man on his back.	A man is taking pictures of ant.
main-captions	MSRvid	2012train	0611	3.250	Meat is dropped into a pan.	A woman is putting meat in a pan.
main-captions	MSRvid	2012train	0612	0.000	A woman is cutting scallions.	A woman falls on a sand castle.
main-captions	MSRvid	2012train	0613	0.000	A man is slam dunking a ball.	A woman is slicing some onions.
main-captions	MSRvid	2012train	0614	0.000	A machine is sharpening a pencil.	A girl is riding a bicycle.
main-captions	MSRvid	2012train	0615	0.000	A woman is brushing her feet.	The sun is rising behind trees.
main-captions	MSRvid	2012train	0616	0.400	A man is cleaning the windows.	A man is driving a car.
main-captions	MSRvid	2012train	0618	1.000	A person is stirring rice.	A woman is cracking an egg.
main-captions	MSRvid	2012train	0620	0.250	A man puts a knife in a vice.	A man is dancing.
main-captions	MSRvid	2012train	0621	4.250	A boy plays violin on stage.	A boy is onstage playing the violin.
main-captions	MSRvid	2012train	0622	0.118	A woman cuts a pink loaf with a knife.	A man is playing a guitar.
main-captions	MSRvid	2012train	0623	1.000	A man is adding pork chops to a pan.	A woman is peeling a potato.
main-captions	MSRvid	2012train	0624	0.400	The men are fighting each other.	The man drew on the white paper.
main-captions	MSRvid	2012train	0625	0.000	A man is catching a ball.	A cat is rubbing against a baby.
main-captions	MSRvid	2012train	0626	0.000	A girl is reading a newspaper.	A chef is peeling a potato.
main-captions	MSRvid	2012train	0627	2.500	A slow loris bites a persons fingers.	A small animal is chewing on a finger.
main-captions	MSRvid	2012train	0628	0.750	A man is walking along a path through wilderness.	A man is peeling an onion.
main-captions	MSRvid	2012train	0629	3.000	The man played his guitar.	A guy is singing while playing his guitar.
main-captions	MSRvid	2012train	0631	2.600	Some men are skating on the road.	Two boys are skate boarding.
main-captions	MSRvid	2012train	0632	2.600	A man pours liquid into a pan.	The chef poured oil in the pan.
main-captions	MSRvid	2012train	0633	0.000	A boy is playing piano and singing.	A pig is agitating a lion.
main-captions	MSRvid	2012train	0636	4.250	A cat and a ferret are playing.	A ferret and kitten play together.
main-captions	MSRvid	2012train	0637	0.000	A monkey is walking through the water.	A guy is playing a trumpet.
main-captions	MSRvid	2012train	0638	0.000	A woman is putting on makeup.	A band is singing.
main-captions	MSRvid	2012train	0640	0.000	A dog is driving a car.	A guy is talking into a microphone.
main-captions	MSRvid	2012train	0641	3.500	The man sang on stage into the microphone.	A man in a suit is standing at a microphone and singing.
main-captions	MSRvid	2012train	0642	2.400	A car backs out of a space.	A car is taking reverse.
main-captions	MSRvid	2012train	0644	0.600	A man is holding a frog.	A man is emptying a plastic container.
main-captions	MSRvid	2012train	0646	0.000	A man is traveling in a boat.	A woman is cutting up a carrot with a knife.
main-captions	MSRvid	2012train	0647	3.750	The man rode his motorcycle down the highway.	A person is driving a motorcycle on a road.
main-captions	MSRvid	2012train	0650	0.400	A man is dicing an onion.	The man is playing the guitar.
main-captions	MSRvid	2012train	0651	0.400	A man performs on a stage.	A man guts a fish.
main-captions	MSRvid	2012train	0652	2.600	The women are sitiing down.	Two women are sitting close to each other and talking.
main-captions	MSRvid	2012train	0654	1.750	A man removes a couple of toaster scrambles from a plastic packet.	A man removes food from a bag.
main-captions	MSRvid	2012train	0656	0.000	A woman is dancing by a fire.	A man ties a noose.
main-captions	MSRvid	2012train	0657	0.750	A man is meditating.	The man is riding the horse.
main-captions	MSRvid	2012train	0659	0.000	A boy is cutting paper.	A man is loading a rifle.
main-captions	MSRvid	2012train	0661	0.000	The man talked on the telephone.	Girls are walking on the stage.
main-captions	MSRvid	2012train	0662	0.800	A man is playing the guitar and singing.	A man is opening a package containing headphones.
main-captions	MSRvid	2012train	0663	3.400	the soccer player kicked the ball side to side between his legs.	A person is kicking a soccer ball back and forth between his feet.
main-captions	MSRvid	2012train	0665	0.000	An animal is walking.	A woman is applying eye makeup.
main-captions	MSRvid	2012train	0667	2.000	Someone is scratching an animals belly.	A woman is stroking a lemur.
main-captions	MSRvid	2012train	0668	0.250	A man is lifting heavy weights.	A wallaby is licking a woman's hand.
main-captions	MSRvid	2012train	0671	3.000	A boy is playing with a toy.	A boy plays a handheld game.
main-captions	MSRvid	2012train	0672	0.667	A man dives off of a cliff.	A man is riding a motorcycle.
main-captions	MSRvid	2012train	0676	3.200	A man is coming out into the water.	A man rises from a swamp.
main-captions	MSRvid	2012train	0677	0.333	A man and woman dance.	A man is petting a dog.
main-captions	MSRvid	2012train	0678	3.333	A man is sweeping the floor of a house using a long broom.	The man swept the empty living room.
main-captions	MSRvid	2012train	0679	3.333	A group of couples are dancing.	Men and women are dancing slowly.
main-captions	MSRvid	2012train	0680	1.000	A man is scaling a fish.	A man pours some cooking oil into a pot.
main-captions	MSRvid	2012train	0682	2.200	The man set up his camera to take sunset pictures at the beach.	A man is taking pictures of a lake.
main-captions	MSRvid	2012train	0685	0.400	Someone is holding and petting a baby tiger.	Someone is rinsing a large beef steak at the kitchen sink.
main-captions	MSRvid	2012train	0686	0.000	The man is playing the guitar.	The cat cleaned his face with his paw.
main-captions	MSRvid	2012train	0687	0.250	The man did pushups on a wall.	The man tased the food.
main-captions	MSRvid	2012train	0688	2.250	A woman cuts up a vegetable.	A woman is slicing egg plant.
main-captions	MSRvid	2012train	0691	2.600	A person breaks an egg into a small bowl.	A man cracks an egg.
main-captions	MSRvid	2012train	0692	1.200	A man is playing keyboards.	A man is riding a mechanical bull.
main-captions	MSRvid	2012train	0693	3.200	A dog is running around a yard.	A black pet dog runs around in the garden of a house.
main-captions	MSRvid	2012train	0694	1.400	A child is walking down the street as a jeep pulls up.	A woman is walking along a road and a man in a motorcar pulls up beside her.
main-captions	MSRvid	2012train	0696	0.200	A man is adding oil to a pot.	A dog is catching a fish in a river.
main-captions	MSRvid	2012train	0697	2.750	The girl danced in front of the bonfire.	A woman is dancing to music standing near a bonfire.
main-captions	MSRvid	2012train	0699	0.600	A man is chopping butter into a container.	A woman is cutting shrimps.
main-captions	MSRvid	2012train	0700	3.800	A girl is dragged downhill by a dog.	A dog is pulling a child down a hill.
main-captions	MSRvid	2012train	0701	3.400	The man took off his sunglasses while talking.	A man wearing a hard hat removes his glasses as he speaks.
main-captions	MSRvid	2012train	0702	1.500	The two men did a funny skit with a boxer in front of a crowd of people.	Boys are dancing in front of people.
main-captions	MSRvid	2012train	0703	2.500	The girl is tiding up her bed.	A woman is making a bed.
main-captions	MSRvid	2012train	0704	0.000	Someoen is cooking onions.	A man is swinging nunchucks.
main-captions	MSRvid	2012train	0705	5.000	The man is using a sledghammer to break the concrete block that is on the other man.	A man breaks a slab of concrete that is lying on a prone man with a sledge hammer.
main-captions	MSRvid	2012train	0706	4.333	The lady put the dried noodles in the hot water to cook.	A woman places a container of noodles in a pan of water.
main-captions	MSRvid	2012train	0708	0.333	The girls danced on the stage.	A girl is putting on makeup.
main-captions	MSRvid	2012train	0709	3.333	A panda bear is laying down.	A baby panda relaxes on some logs.
main-captions	MSRvid	2012train	0710	4.200	Two kids are playing in a swimming pool with a green colored crocodile float.	Two kids push an inflatable crocodile around in a pool.
main-captions	MSRvid	2012train	0711	0.800	A couple of policewomen are singing karaoke.	Two women are dancing.
main-captions	MSRvid	2012train	0712	1.000	A man is putting broccoli into water.	A person is peeling a potato.
main-captions	MSRvid	2012train	0714	2.800	The doctor was helping the patient.	Doctors are trying to revive a man.
main-captions	MSRvid	2012train	0715	1.500	Some is grating onion into water.	A person grates a potato into a bowl.
main-captions	MSRvid	2012train	0719	1.200	A baby is talking.	A boy is trying to say firetruck.
main-captions	MSRvid	2012train	0722	3.000	A woman boils eggs.	A woman places two eggs into a pot of water.
main-captions	MSRvid	2012train	0723	0.000	A woman puts ingredients in a whisked egg.	A man pours gasoline.
main-captions	MSRvid	2012train	0724	0.600	A woman is slicing mango.	A man is putting cheese on a tortilla.
main-captions	MSRvid	2012train	0725	1.000	A girl is slicing a butter into two pieces.	A woman is slicing tofu.
main-captions	MSRvid	2012train	0727	0.000	A man is playing the guitar.	A person is slicing a meat into pieces.
main-captions	MSRvid	2012train	0729	0.000	A man is opening a package containing headphones.	A woman is riding a horse.
main-captions	MSRvid	2012train	0730	1.000	A girl is playing a guitar.	A boy is playing a key-board between the people.
main-captions	MSRvid	2012train	0731	0.000	A little girl plays the violin on a beach.	The girl sat on the couch to crochet.
main-captions	MSRvid	2012train	0732	3.500	A monkey is karate kicking at someone's gloved hand.	A monkey pratices martial arts.
main-captions	MSRvid	2012train	0735	0.000	A female applies something to he hair with her hands.	A cat is eating a slice of watermelon.
main-captions	MSRvid	2012train	0737	2.500	A man is karate kicking at another man wearing protective boxing gloves.	A man is kick boxing with a trainer.
main-captions	MSRvid	2012train	0741	0.000	The man is playing the wooden flute.	A little boy is vacuuming the floor.
main-captions	MSRvid	2012train	0742	0.750	A young woman is playing a guitar.	A woman cuts up some meat.
main-captions	MSRvid	2012train	0744	0.000	The men are playing soccer.	A man is riding a motorcycle.
main-captions	MSRvid	2012train	0746	0.000	A woman is running on the beach.	A dog is swimming in a pool.
main-captions	MSRvid	2012train	0748	0.000	A man is straining pasta.	A man plays a wooden flute.
main-captions	MSRvid	2012train	0749	0.800	Panda's play on a swing.	A man is playing guitar.
main-captions	images	2014	0001	4.4	Two green and white trains sitting on the tracks.	Two green and white trains on tracks.
main-captions	images	2014	0002	2.6	A small white cat with glowing eyes standing underneath a chair.	A white cat stands on the floor.
main-captions	images	2014	0003	3.2	A large boat in the water at the marina.	A large boat on the sea.
main-captions	images	2014	0004	4	a bus driving in a street.	Red double decker bus driving down street.
main-captions	images	2014	0006	4.8	A passenger train waiting in a station.	A passenger train sits in the station.
main-captions	images	2014	0007	3.4	a woman at a dinner table writing on her notebook.	Woman at table busy with something.
main-captions	images	2014	0008	3.8	An Apple computer sitting on the floor.	A Macintosh computer sitting on the floor.
main-captions	images	2014	0009	3.4	A close-up of a brown horse's head.	A side view of a horse's head.
main-captions	images	2014	0010	2.8	A group of people eat at a table outside.	Group of elderly people sitting around a table.
main-captions	images	2014	0012	3.8	A jockey riding a horse.	A jockey riding a horse in a pen.
main-captions	images	2014	0014	4	The man is riding a motorcycle down the road.	A man is riding a red motorcycle on the road.
main-captions	images	2014	0015	3.8	A woman riding a brown horse.	A young girl riding a brown horse.
main-captions	images	2014	0017	0	A kid jumping a ledge with a bike.	A black and white cat playing with a blanket.
main-captions	images	2014	0021	3	A black dog standing in front of yellow flowers.	A black dog standing in a field.
main-captions	images	2014	0022	4.4	Close up of a bottle of water.	A close up view of a bottle of water.
main-captions	images	2014	0023	0.6	A close up of a brown faced cat.	A close up of an ostrich face.
main-captions	images	2014	0024	3.2	sheep standing in afield.	A sheep grazing in a field.
main-captions	images	2014	0026	3.6	A longed-haired cat with it's eyes closed.	A close up of a cat with its eyes closed.
main-captions	images	2014	0027	2.6	A woman in a gray shirt smiles for the camera while the woman behind her makes a face.	A woman with a surprised look on her face is holding a smiling woman from behind.
main-captions	images	2014	0028	0.6	A silver and blue Amtrak train on the tracks near a small train station.	A small white car parked at the gas station.
main-captions	images	2014	0029	0	A person in a blue shirt reclines near a coffee table and television.	A person stands on the motorcycle seat and pops a wheelie.
main-captions	images	2014	0031	1.4	A black and white photo of a woman showing a horse.	a black and white photo of cows in their stalls.
main-captions	images	2014	0032	4.2	A dark brown horse standing in a field.	A brown horse stands in a lush green field.
main-captions	images	2014	0033	0	A pitched tent with a horse in the background.	A black and white lamb with other lambs in the background.
main-captions	images	2014	0038	4	A group of people sitting around a table with food on it.	A group of people sit around a table with food and beer.
main-captions	images	2014	0040	3.8	A brown horse stands in a lush green field.	A brown horse in a green field.
main-captions	images	2014	0041	4	a black and white cow in hay.	A black and white cow in a pen with hay.
main-captions	images	2014	0042	5	An elderly woman stands in a kitchen with two cats at her feet.	The old lady is standing in the kitchen with two cats at her feet.
main-captions	images	2014	0043	1	A school bus is driving uphill on a rural road.	A race care driving along a dirt road.
main-captions	images	2014	0045	4.4	Camouflage airplane sitting on grassy field.	A camouflaged plane sitting on the green grass.
main-captions	images	2014	0046	0.4	Three young women standing in a room together.	Two Indian women with two Indian girls near the water.
main-captions	images	2014	0047	4	Red double decker bus driving through the streets.	Double decker passenger bus driving with traffic.
main-captions	images	2014	0048	1.2	A white sheep on a hillside looking at the camera.	The skinny cows are standing on the grass.
main-captions	images	2014	0049	1.6	A group of sheep in a field.	A group of horses grazing in a field.
main-captions	images	2014	0050	0	A close-up, distorted photo of an empty glass Coke bottle.	A close-up picture of a desk with a computer and papers on it.
main-captions	images	2014	0051	3	Very crowded office desk with computer monitor on.	Messy computer desk with two monitors.
