main-captions	MSRvid	2012test	0749	0.000	A woman is slicing big pepper.	A dog is moving its mouth.
main-captions	MSRvid	2012train	0000	5.000	A man is riding a bicycle.	A man is riding a bike.
main-captions	MSRvid	2012train	0003	0.600	A man and a woman are kissing each other.	A man and a woman are talking to each other.
main-captions	MSRvid	2012train	0004	4.200	A woman is slicing an onion.	A woman is cutting an onion.
main-captions	MSRvid	2012train	0009	3.750	A small boy is playing with a dog.	A baby is playing with a dog.
main-captions	MSRvid	2012train	0010	5.000	The man is drawing.	A man is drawing.
main-captions	MSRvid	2012train	0011	1.250	A man is cutting a potato.	A woman is cutting a tomato.
main-captions	MSRvid	2012train	0017	3.600	A boy is playing a guitar.	A kid is playing a guitar.
main-captions	MSRvid	2012train	0023	5.000	A woman is cutting an onion.	A woman is cutting through an onion.
main-captions	MSRvid	2012train	0024	5.000	A toy train is striking a toy car.	A toy train strikes a toy car.
main-captions	MSRvid	2012train	0025	2.200	A man is playing the guitar.	A man is playing the flute.
main-captions	MSRvid	2012train	0026	5.000	A cat opens a drawer and climbs inside.	A cat is opening a drawer and climbing inside.
main-captions	MSRvid	2012train	0027	4.250	A woman is frying a food.	A woman is deep frying food.
main-captions	MSRvid	2012train	0029	2.500	A man is dicing an onion.	A woman is cutting an onion.
main-captions	MSRvid	2012train	0030	2.800	A girl is playing a guitar.	A man is playing a guitar.
main-captions	MSRvid	2012train	0031	2.800	A girl is singing on stage.	A man is singing on stage.
main-captions	MSRvid	2012train	0032	2.800	A woman is riding a horse.	A woman is riding a donkey.
main-captions	MSRvid	2012train	0033	2.800	A girl is playing a guitar.	A man is playing a guitar.
main-captions	MSRvid	2012train	0034	5.000	A woman is brushing some shrimp.	A woman brushes some shrimp.
main-captions	MSRvid	2012train	0035	4.800	A man is dancing on the ceiling.	A man is dancing on the ceiling of a room.
main-captions	MSRvid	2012train	0037	4.200	A woman thinly slices an onion with a large knife.	A woman is slicing onions with a large knife.
main-captions	MSRvid	2012train	0038	5.000	A man is playing a keyboard.	A man plays a keyboard.
main-captions	MSRvid	2012train	0039	5.000	A man plays the guitar.	A man is playing the guitar.
main-captions	MSRvid	2012train	0040	5.000	A woman is peeling a potato.	A woman peels a potato.
main-captions	MSRvid	2012train	0041	3.750	A woman is handling a frog.	A man is holding a frog.
main-captions	MSRvid	2012train	0043	2.000	A man is playing a flute.	A man is playing a guitar.
main-captions	MSRvid	2012train	0045	1.583	A man is playing a guitar.	A man is playing a flute.
main-captions	MSRvid	2012train	0046	1.778	A man is playing a piano.	A man is playing a guitar.
main-captions	MSRvid	2012train	0047	2.000	A man is playing a guitar.	A man is playing a piano.
main-captions	MSRvid	2012train	0048	2.000	A man is playing a flute.	A man is playing a guitar.
main-captions	MSRvid	2012train	0049	2.000	A man is playing a flute.	A man is playing a guitar.
main-captions	MSRvid	2012train	0050	3.200	Two women are on a couch.	Two women are hugging on a couch.
main-captions	MSRvid	2012train	0051	3.800	Someone is slicing a cucumber.	A man is slicing a cucumber.
main-captions	MSRvid	2012train	0052	4.400	A kitten is playing with a blue rope toy.	A kitten is playing with a toy.
main-captions	MSRvid	2012train	0054	5.000	The dog is barking at the toy.	A dog is barking at a toy.
main-captions	MSRvid	2012train	0055	3.500	A person folds a tortilla.	A man folds a tortilla.
main-captions	MSRvid	2012train	0056	4.000	A cat is drinking milk.	A kitten is drinking milk.
main-captions	MSRvid	2012train	0057	3.500	A person is driving a car.	A man is driving a car.
main-captions	MSRvid	2012train	0058	4.400	A turtle is walking.	A tortoise is walking.
main-captions	MSRvid	2012train	0059	3.800	A cow is eating grass.	A cow is eating hay.
main-captions	MSRvid	2012train	0060	2.600	A woman is chopping broccoli.	A woman is chopping garlic.
main-captions	MSRvid	2012train	0061	3.000	A man is crying.	A man is screaming.
main-captions	MSRvid	2012train	0063	5.000	The man is playing the guitar.	A man is playing guitar.
main-captions	MSRvid	2012train	0064	3.667	A man is cutting an onion.	A man is cutting a plantain.
main-captions	MSRvid	2012train	0065	2.333	A man is slicing a potato.	A woman is peeling a potato.
main-captions	MSRvid	2012train	0069	4.000	A woman is tapping her fingers on a table.	A woman is tapping her fingers.
main-captions	MSRvid	2012train	0070	4.400	Someone is boiling okra in a pot.	Someone is cooking okra in a pan.
main-captions	MSRvid	2012train	0071	0.200	A man is smoking.	A man is mixing.
main-captions	MSRvid	2012train	0072	5.000	The man is playing the drums.	A man is playing drums.
main-captions	MSRvid	2012train	0073	5.000	A man dives into a pool.	A man is diving into a pool.
main-captions	MSRvid	2012train	0074	4.000	A woman is cutting a leak.	A woman is slicing a leek.
main-captions	MSRvid	2012train	0077	4.600	A little boy is playing a guitar.	A boy is playing guitar.
main-captions	MSRvid	2012train	0080	2.600	A woman is dancing.	The man is dancing.
main-captions	MSRvid	2012train	0081	2.600	Women are talking.	The men are talking.
main-captions	MSRvid	2012train	0082	2.600	A girl is putting gel in her hair.	A woman is putting gel on her hair.
main-captions	MSRvid	2012train	0083	2.200	A kid is playing guitar.	A man is playing a guitar.
main-captions	MSRvid	2012train	0084	1.700	A group of people are marching in place.	A group of people are dancing in concert.
main-captions	MSRvid	2012train	0086	2.000	The woman is shooting a machine gun.	The man is shooting a gun.
main-captions	MSRvid	2012train	0087	4.000	A man played the piano.	A man plays a piano.
main-captions	MSRvid	2012train	0088	3.250	A woman is slicing an onion.	Someone is slicing a onion.
main-captions	MSRvid	2012train	0089	4.500	A man is slicing a cucumber.	A man is cutting cucumbers.
main-captions	MSRvid	2012train	0090	2.600	A girl is eating a cupcake.	A woman is eating a cupcake.
main-captions	MSRvid	2012train	0091	2.000	A woman is cutting an onion.	A man is chopping an onion.
main-captions	MSRvid	2012train	0092	1.800	The man is playing a guitar.	A baby is playing a guitar.
main-captions	MSRvid	2012train	0093	1.556	A man is playing the guitar.	A man is playing the drums.
main-captions	MSRvid	2012train	0094	4.500	Two little girls talk on the telephone.	Two girls talk on the phone.
main-captions	MSRvid	2012train	0095	4.000	A man is chopping a log with an axe.	A man is chopping a tree trunk with an axe.
main-captions	MSRvid	2012train	0099	1.600	A person is cutting a capsicum into pieces.	A person is slicing a garlic into pieces.
main-captions	MSRvid	2012train	0100	0.500	A man is talking with a woman.	A woman is walking with a dog.
main-captions	MSRvid	2012train	0101	1.400	The man is walking.	A man is talking.
main-captions	MSRvid	2012train	0102	1.600	Someone is pouring oil into a skillet.	Someone is pouring milk into a blender.
main-captions	MSRvid	2012train	0103	4.400	A small kitten is playing a ball.	A kitten is playing with a ball.
main-captions	MSRvid	2012train	0104	1.800	A man is playing a guitar.	A woman is playing a flute.
main-captions	MSRvid	2012train	0106	2.600	A girl is playing a violin.	A girl is playing a flute.
main-captions	MSRvid	2012train	0108	1.600	A man is playing two pianos.	A cat is playing a piano.
main-captions	MSRvid	2012train	0109	3.000	A man is exercising.	A girl is exercising.
main-captions	MSRvid	2012train	0110	2.000	A person is slicing a scallop.	A person is slicing octopus.
main-captions	MSRvid	2012train	0111	2.000	A man and a woman are riding on their bicycles.	A man and woman are riding a motorcycle.
main-captions	MSRvid	2012train	0113	4.000	Two men are fighting in a cow pasture.	Two men are fighting in a cattle pen.
main-captions	MSRvid	2012train	0114	3.000	A woman is adding oil to a pan.	A man is pouring oil into a pan.
main-captions	MSRvid	2012train	0115	4.400	A girl makes up her bed.	A young girl makes her bed.
main-captions	MSRvid	2012train	0116	4.800	The cat played with a watermelon.	A cat is playing with a watermelon.
main-captions	MSRvid	2012train	0117	4.800	A girl jumps on a car.	A girl is jumping onto a car.
main-captions	MSRvid	2012train	0121	0.727	A man is praying.	A man is running.
main-captions	MSRvid	2012train	0122	0.000	A car is parking.	A cat is playing.
main-captions	MSRvid	2012train	0123	1.250	A man is running.	A man is dancing.
main-captions	MSRvid	2012train	0126	0.500	A man is singing.	A man is dancing.
main-captions	MSRvid	2012train	0127	3.250	A man is carrying another man over his shoulder.	A man is carrying someone on his shoulder.
main-captions	MSRvid	2012train	0128	1.333	A woman is peeling a potato.	A woman is slicing a tomato.
main-captions	MSRvid	2012train	0129	1.000	A woman is cutting a tomato.	A woman is slicing a potato.
main-captions	MSRvid	2012train	0130	1.400	Someone is peeling a potato.	Someone is slicing a tomato.
main-captions	MSRvid	2012train	0131	1.333	A woman is peeling a potato.	A woman is slicing a tomato.
main-captions	MSRvid	2012train	0132	5.000	Two robots kiss.	Two robots are kissing.
main-captions	MSRvid	2012train	0133	4.000	Two boys on a couch are playing video games.	Two boys are playing a video game.
main-captions	MSRvid	2012train	0135	4.400	A woman is squeezing a lemon.	A woman is squeezing juice out of a lemon.
main-captions	MSRvid	2012train	0139	1.200	A woman is slicing an onion.	A man is slicing a tomato.
main-captions	MSRvid	2012train	0140	1.200	A woman is slicing a carrot.	A man is slicing a tomato.
main-captions	MSRvid	2012train	0142	1.250	A girl is styling her hair.	A girl is filing her nails.
main-captions	MSRvid	2012train	0143	5.000	A man walking down the stairs.	A man walks down a staircase.
main-captions	MSRvid	2012train	0147	2.000	Two people are riding a motorcycle.	Two people are riding a bike.
main-captions	MSRvid	2012train	0148	2.200	A man is playing a guitar.	A woman is playing an electric guitar.
main-captions	MSRvid	2012train	0149	3.200	A man is playing a guitar and singing.	A man is playing a guitar.
main-captions	MSRvid	2012train	0150	1.500	A man is walking in the rain.	A man and woman is walking in the grand.
main-captions	MSRvid	2012train	0151	4.750	A kangaroo is eating.	Kangaroo eating.
main-captions	MSRvid	2012train	0152	0.500	A man is fishing.	A man is exercising.
main-captions	MSRvid	2012train	0153	0.067	A woman is swimming.	A man is singing.
main-captions	MSRvid	2012train	0154	1.600	A Woman is eating.	A animal is eating.
main-captions	MSRvid	2012train	0155	2.600	A boy and a girl is dancing in the rain.	A man and woman is dancing in the rain.
main-captions	MSRvid	2012train	0156	4.875	A man is driving a car.	A man drives a car.
main-captions	MSRvid	2012train	0157	5.000	A woman is grating onion.	A woman grates onions.
main-captions	MSRvid	2012train	0158	2.000	Two roosters are fighting.	Two men are fighting.
main-captions	MSRvid	2012train	0159	1.400	A man is riding a horse.	A man is driving a car.
main-captions	MSRvid	2012train	0160	1.400	A man is riding a horse.	A man is driving a car.
main-captions	MSRvid	2012train	0162	0.800	A man is shooting a gun.	A man is slicing a bun.
main-captions	MSRvid	2012train	0164	2.000	A woman is cutting an onion.	A woman is cutting meat.
main-captions	MSRvid	2012train	0165	1.600	The woman is slicing herbs.	The man is slicing bread.
main-captions	MSRvid	2012train	0166	3.000	A boy is playing the piano.	A man is playing a piano.
main-captions	MSRvid	2012train	0167	3.615	A baby elephant is eating.	A baby elephant eats a sapling.
main-captions	MSRvid	2012train	0170	4.000	A woman is cracking eggs into a bowl.	A woman is cracking eggs.
main-captions	MSRvid	2012train	0171	4.000	A person is playing the keyboard.	A boy is playing a key-board.
main-captions	MSRvid	2012train	0172	3.333	A boy whacks a man with a sword.	A boy spanks a man with a plastic sword.
main-captions	MSRvid	2012train	0173	1.500	A person is slicing a carrot into pieces.	A person is cutting an onion into pieces.
main-captions	MSRvid	2012train	0174	4.400	A man sliced through a bunch of water bottles with a knife.	A man is slicing a line of water bottles with a knife
main-captions	MSRvid	2012train	0176	2.875	A man is writing in a book.	A man is writing on a paper.
main-captions	MSRvid	2012train	0179	2.200	A woman is slicing a garlic.	A woman is slicing a big pepper.
main-captions	MSRvid	2012train	0180	0.200	A person is making a bed.	A person is eating at a table.
main-captions	MSRvid	2012train	0183	1.800	A man is playing keyboard.	A man is playing guitar.
main-captions	MSRvid	2012train	0184	1.600	A man is playing a violin.	A man is playing a harp.
main-captions	MSRvid	2012train	0188	0.200	The woman is smoking.	The man is walking.
main-captions	MSRvid	2012train	0190	3.000	The man erased what the other man had on the board.	The man erased the work on the board.
main-captions	MSRvid	2012train	0191	3.500	A man is riding a motorcycle.	A man is riding a motorcycle through a town.
main-captions	MSRvid	2012train	0192	3.500	A man is riding a motorcycle on the highway.	A man is riding a motorcycle.
main-captions	MSRvid	2012train	0193	2.000	A woman is slicing up some meat.	A woman is slicing some onions.
main-captions	MSRvid	2012train	0195	5.000	A woman cuts up broccoli.	A woman is cutting broccoli.
main-captions	MSRvid	2012train	0196	0.000	A man is playing a piano.	A woman is peeling a potato.
main-captions	MSRvid	2012train	0197	3.200	Someone is slicing a tomato.	Someone is slicing fruit.
main-captions	MSRvid	2012train	0198	3.250	A woman is dancing in a cage.	A woman is dancing.
main-captions	MSRvid	2012train	0199	0.000	A woman is swimming.	A man is spitting.
main-captions	MSRvid	2012train	0200	1.000	A man is running.	A man is mooing.
main-captions	MSRvid	2012train	0201	3.667	The man is playing the guitar.	The man played his guitar.
main-captions	MSRvid	2012train	0202	3.000	A cat stares into the camera.	A cat addresses the camera.
main-captions	MSRvid	2012train	0203	4.200	The baby is laughing and crawling.	A baby is laughing and crawling on the floor.
main-captions	MSRvid	2012train	0205	4.091	A woman is shooting a gun.	A woman shoots a shotgun.
main-captions	MSRvid	2012train	0207	2.000	A woman is dancing in the rain.	A woman is dancing in railway station.
main-captions	MSRvid	2012train	0209	1.000	A woman is dancing.	A woman is exercising.
main-captions	MSRvid	2012train	0210	3.800	A kid is playing an instrument.	A young boy is playing a wind instrument.
main-captions	MSRvid	2012train	0211	4.000	Someone slices a bottle with a sword.	A man breaks a bottle with a sword.
main-captions	MSRvid	2012train	0213	1.800	A woman is cutting an apple.	A woman is cutting potato.
main-captions	MSRvid	2012train	0214	5.000	The man is peeling an apple.	A man peels an apple.
main-captions	MSRvid	2012train	0217	1.000	The man is playing the guitar.	The man is playing with a skull.
main-captions	MSRvid	2012train	0218	3.000	An animal is walking on the ground.	A solenodon is walking along the ground.
main-captions	MSRvid	2012train	0221	2.600	A little girl is playing a grand piano on stage.	A little girl is playing the piano.
main-captions	MSRvid	2012train	0223	3.400	a group of people dancing	A group of men are dancing.
main-captions	MSRvid	2012train	0224	2.000	A man plays a guitar.	A woman is playing guitar.
main-captions	MSRvid	2012train	0226	4.200	A cat swings on a ceiling fan.	A cat is spun around by a ceiling fan.
main-captions	MSRvid	2012train	0229	3.800	A woman is playing the flute.	A girl is playing a flute.
main-captions	MSRvid	2012train	0230	4.400	The woman is dicing onions.	A woman is cutting an onion.
main-captions	MSRvid	2012train	0231	4.200	A monkey is brushing a bull dog.	A monkey brushes a dog.
main-captions	MSRvid	2012train	0233	1.200	A woman is slicing a onion.	A woman is cutting a potato.
main-captions	MSRvid	2012train	0234	1.200	A man is playing the piano.	A woman is playing a guitar.
main-captions	MSRvid	2012train	0235	0.800	A woman is washing her hands.	A woman is straightening her hair.
main-captions	MSRvid	2012train	0236	3.200	A woman fires a shotgun.	A woman is shooting a gun.
main-captions	MSRvid	2012train	0237	4.000	A man is eating a bowl of cereal.	The man is eating cereal.
main-captions	MSRvid	2012train	0239	4.400	A woman is bathing into bath-tub.	A woman is taking a bath.
main-captions	MSRvid	2012train	0240	4.200	A motorcyclist crashes on his motorcycle.	A person crashes on a motorcycle.
main-captions	MSRvid	2012train	0241	3.200	A man is dangling a mouse near a snake.	A man is feeding a mice to a snake.
main-captions	MSRvid	2012train	0242	3.400	A man and a woman are walking in the woods.	A man and woman are walking through the jungle.
main-captions	MSRvid	2012train	0243	4.000	A person pours some rice pudding into a bowl.	The lady poured the rice pudding into a bowl.
main-captions	MSRvid	2012train	0244	4.800	A man stares out a window.	A man looks out the window.
main-captions	MSRvid	2012train	0245	0.200	A woman is firing a rifle.	A woman is cutting a lemon.
main-captions	MSRvid	2012train	0246	1.800	A man is eating a banana.	Someone is peeling a banana.
main-captions	MSRvid	2012train	0247	2.600	The men are performing on stage.	The comedic mimes performed on stage.
main-captions	MSRvid	2012train	0248	2.800	A cartoon woman dives into a pool.	A cartoon woman is diving off a board.
main-captions	MSRvid	2012train	0249	5.000	The lady put the baby int a trashcan.	A woman puts a baby in a trash can.
main-captions	MSRvid	2012train	0250	0.250	Someone is frying meat.	Someone is playing paino.
main-captions	MSRvid	2012train	0251	3.750	A man is rapidly chopping some mushrooms using a knife.	A person is quickly chopping mushrooms with a knife.
main-captions	MSRvid	2012train	0252	1.750	A woman is adding ingredients to a bowl.	A woman is cracking three eggs into a bowl.
main-captions	MSRvid	2012train	0253	3.500	A skateboarder does tricks on a half-pipe.	A man skateboards on a half pipe.
main-captions	MSRvid	2012train	0254	3.400	A man is speaking on a stage.	A man is speaking at a podium.
main-captions	MSRvid	2012train	0255	1.400	A man is playing a guitar.	A man in a hat is playing a harp.
main-captions	MSRvid	2012train	0256	1.400	A man is playing on his keyboard.	A man is playing a guitar.
main-captions	MSRvid	2012train	0257	1.000	A person is cutting a potato.	A person is slicing a shallot.
main-captions	MSRvid	2012train	0259	4.600	A man is dancing on the ceiling of a room.	A man is dancing upside-down on the ceiling.
main-captions	MSRvid	2012train	0260	0.400	Two men are dancing.	Two women are shopping.
main-captions	MSRvid	2012train	0261	3.600	Someone is seasoning eggs.	Someone is seasoning two raw eggs in a bowl.
main-captions	MSRvid	2012train	0264	1.250	A man is swinging in a rope.	A gibbon is swinging in the trees.
main-captions	MSRvid	2012train	0266	1.500	A man is cutting tomatoes.	A woman is cutting broccoli.
main-captions	MSRvid	2012train	0267	1.000	A woman is boiling shrimp.	A woman is combing her hair.
main-captions	MSRvid	2012train	0268	3.750	A man cuts a potato.	A man is slicing a potato.
main-captions	MSRvid	2012train	0269	3.250	A man is dancing on the road.	A man is dancing.
main-captions	MSRvid	2012train	0270	4.000	The deer jumped over the fence.	A deer jumps over a cyclone fence.
main-captions	MSRvid	2012train	0271	3.000	A girl dances in the rain.	A woman is dancing in the rain.
main-captions	MSRvid	2012train	0272	1.667	A woman is writing a letter.	A woman is sitting at a desk.
main-captions	MSRvid	2012train	0273	3.333	A gorilla is playing the drums.	A monkey is playing drums.
main-captions	MSRvid	2012train	0275	0.500	A woman is riding on a horse.	A woman is picking tomatoes.
main-captions	MSRvid	2012train	0279	3.750	The boy cut the grass by the curb with scissors.	A boy cuts grass with scissors.
main-captions	MSRvid	2012train	0281	3.250	A man with glasses is talking.	A man in a library is talking.
main-captions	MSRvid	2012train	0283	1.000	A woman is cutting some flowers.	A woman is cutting broccoli.
main-captions	MSRvid	2012train	0284	3.500	A person is walking down a stone path.	A man is walking down a sidewalk.
main-captions	MSRvid	2012train	0286	4.400	A man plays the keyboard with his nose.	The man is playing the piano with his nose.
main-captions	MSRvid	2012train	0287	0.400	A man is playing guitar.	A cat is playing.
main-captions	MSRvid	2012train	0288	0.400	A animal is eating.	The animal is hopping.
main-captions	MSRvid	2012train	0289	4.200	A man is lifting weights.	A man is lifting a barbell.
main-captions	MSRvid	2012train	0290	2.500	A man is running with a bus.	A man runs with a truck.
main-captions	MSRvid	2012train	0291	0.250	A man is climbing a rope.	A man is sitting on a rock.
main-captions	MSRvid	2012train	0292	0.250	A cat is playing the piano.	A cat is licking its paw.
main-captions	MSRvid	2012train	0293	0.250	A woman is dancing in the rain.	A woman is adding oil to a dish.
main-captions	MSRvid	2012train	0296	2.600	Men are running a race.	Racers are running down a track.
main-captions	MSRvid	2012train	0298	1.800	A man is cutting tomatoes into pieces.	A woman is cutting potatoes.
main-captions	MSRvid	2012train	0299	0.000	A man is playing a flute.	A woman is applying eye liner.
main-captions	MSRvid	2012train	0300	1.200	A woman is cutting potatoes.	A woman is slicing carrots.
main-captions	MSRvid	2012train	0302	3.600	A chicken is pecking at a dead mouse.	A rooster pecks at a dead mouse.
main-captions	MSRvid	2012train	0304	1.200	The woman is thinly slicing a cucumber.	The woman is slicing a tomato.
main-captions	MSRvid	2012train	0305	3.200	A person is slicing a bread pieces.	A man is slicing bread.
main-captions	MSRvid	2012train	0306	2.200	A woman is cutting a squash.	A woman is cutting big pepper.
main-captions	MSRvid	2012train	0307	0.800	A woman is adding oil on fishes.	A woman is riding a horse.
main-captions	MSRvid	2012train	0308	1.600	A woman is grating carrots.	A woman is coating a pork chop.
main-captions	MSRvid	2012train	0309	2.800	Someone is cleaning a animal.	A woman is cleaning a shrimp.
main-captions	MSRvid	2012train	0311	3.200	A man is talking on the phone.	A man is talking.
main-captions	MSRvid	2012train	0312	0.800	A woman is smoking.	A woman is making some food.
main-captions	MSRvid	2012train	0313	3.800	A man laying down and shooting a gun	A man is laying on the ground shooting a rifle.
main-captions	MSRvid	2012train	0314	0.000	A man is being put into an abulance.	A man is pouring pasta onto a plate.
main-captions	MSRvid	2012train	0315	0.667	A man is diving into a swimming pool.	A man is singing into a microphone.
main-captions	MSRvid	2012train	0316	5.000	A man is firing a shot gun.	A man shoots a shotgun.
main-captions	MSRvid	2012train	0319	1.800	A man playing the guitar.	A man is playing a flute.
main-captions	MSRvid	2012train	0320	0.400	A man is peeling potato.	A man is playing a guitar.
main-captions	MSRvid	2012train	0321	2.000	The woman is riding a horse.	A man is riding a horse in an arena.
main-captions	MSRvid	2012train	0322	2.800	An airplane moves along a runway.	A plane is landing on a runway.
main-captions	MSRvid	2012train	0323	0.800	A woman is slipping in the water-tub.	A woman is lying in a raft.
main-captions	MSRvid	2012train	0324	0.800	A man is mowing a lawn.	A man is mixing.
main-captions	MSRvid	2012train	0327	0.750	A woman is peeling a potato.	A woman is hitting a man.
main-captions	MSRvid	2012train	0328	0.750	A man is playing piano.	A man is laying on the ground.
main-captions	MSRvid	2012train	0329	1.000	A woman is doing ballet.	A woman is riding on a horse.
main-captions	MSRvid	2012train	0331	0.800	A woman is cutting an onion.	A woman is rowing a boat.
main-captions	MSRvid	2012train	0333	2.769	A woman is stirring rice in a pot.	Someone is putting rice in a pan.
main-captions	MSRvid	2012train	0337	2.400	A woman puts slabs of meat in a pan.	A man puts pieces of meat into a plastic bag.
main-captions	MSRvid	2012train	0338	4.400	The boy played his trumpet.	A boy is playing the trumpet.
main-captions	MSRvid	2012train	0339	1.800	A person is riding a horse.	A man is riding a motorcycle.
main-captions	MSRvid	2012train	0341	1.400	A woman is slicing an onion.	A woman is cutting a carrot.
main-captions	MSRvid	2012train	0342	2.250	A man is slicing vegetables.	A woman is slicing a potato.
main-captions	MSRvid	2012train	0343	0.250	A cat is playing.	A woman is playing flute.
main-captions	MSRvid	2012train	0344	3.250	A man is riding a bicycle.	A man is riding a bicycle around a parking lot.
main-captions	MSRvid	2012train	0345	4.500	A band is performing on a stage.	A band is playing and singing on a stage.
main-captions	MSRvid	2012train	0347	0.800	The woman is slicing fish cake.	The woman is riding a horse.
main-captions	MSRvid	2012train	0348	0.800	A man is eating bread.	A man is playing flute.
main-captions	MSRvid	2012train	0349	0.800	A woman is cooking shrimp.	A woman is dancing.
main-captions	MSRvid	2012train	0350	0.250	A woman is dancing.	A woman is slicing ginger.
main-captions	MSRvid	2012train	0351	3.500	A woman tosses a cat in the air, and the cat hangs off a rod on the ceiling.	A person throws a cat in the air and it grabs onto the ceiling.
main-captions	MSRvid	2012train	0353	4.250	A big turtle is walking.	The tortoise is walking.
main-captions	MSRvid	2012train	0355	0.500	A man is burning a flag.	A man is shooting a gun.
main-captions	MSRvid	2012train	0356	0.000	The man is pushing the van.	The woman is singing.
main-captions	MSRvid	2012train	0357	0.500	A man is eating wood.	A man is adding oil to car.
main-captions	MSRvid	2012train	0358	0.600	A dog is speaking to the camera.	A dog is eating some water melon.
main-captions	MSRvid	2012train	0359	2.200	A man is putting two paper towels on a paper plate.	A man is putting papers on a dish.
main-captions	MSRvid	2012train	0360	3.200	A man and woman are walking.	A man and woman walking hold each other.
main-captions	MSRvid	2012train	0361	4.400	A man is cutting a rope with a sword.	The man slced through a thick rope with a sword.
main-captions	MSRvid	2012train	0362	3.000	The man is singing and playing the guitar.	A man is playing a guitar.
main-captions	MSRvid	2012train	0364	2.583	A man is cutting a paper.	A person is tearing paper.
main-captions	MSRvid	2012train	0366	0.000	A man is dancing.	A rat is running.
main-captions	MSRvid	2012train	0367	1.800	Two boys are talking on the phone.	A woman is talking on a telephone.
main-captions	MSRvid	2012train	0368	0.000	A man is playing guitar.	A woman is peeling a tuber.
main-captions	MSRvid	2012train	0369	1.400	A woman is slicing an onion.	A women slicing lemons.
main-captions	MSRvid	2012train	0370	0.000	A woman is riding a horse.	A man is running on rope.
main-captions	MSRvid	2012train	0371	0.400	A man is playing soccer.	A man is drawing some figures.
main-captions	MSRvid	2012train	0372	0.000	A woman is peeling an orange.	A man is playing a flute.
main-captions	MSRvid	2012train	0374	3.000	Someone is cracking an egg open.	A man is breaking an egg.
main-captions	MSRvid	2012train	0375	2.000	A man is cutting a snake to cook.	A woman is cutting meat.
main-captions	MSRvid	2012train	0378	0.000	A woman is scraping a carrot.	A man is striking clay pots.
main-captions	MSRvid	2012train	0381	1.667	A man and woman are Bollywood dancing.	A man an woman are dancing in the rain.
main-captions	MSRvid	2012train	0382	1.000	A woman is cutting flowers.	A man is holding huge sunflowers.
main-captions	MSRvid	2012train	0384	0.000	The man danced in the diner.	The bomb exploded in the desert.
main-captions	MSRvid	2012train	0386	4.200	American flag is waving.	A American flag is blowing in the wind.
main-captions	MSRvid	2012train	0387	2.600	A lion is walking in an enclosed area.	A lion is walking around.
main-captions	MSRvid	2012train	0391	0.250	A woman is slicing a lemon.	A man is showing a bread.
main-captions	MSRvid	2012train	0394	0.400	A woman is playing the flute.	A woman is slicing some tuna.
main-captions	MSRvid	2012train	0398	3.500	The dog is barking at the toy.	A dog is barking at an electronic toy duck.
main-captions	MSRvid	2012train	0399	3.500	A woman is adding an egg and stirring.	A woman is mixing an egg in a bowl.
main-captions	MSRvid	2012train	0400	3.000	A woman covers a piece of meat with flour.	A woman is seasoning a piece of meat.
main-captions	MSRvid	2012train	0402	3.400	A white cat perched on a small wooden cabinet is looking outside the window.	A cat, perched on a table, looks out the window.
main-captions	MSRvid	2012train	0404	3.600	A man does floor exercises.	A man is exercising.
main-captions	MSRvid	2012train	0406	1.000	A man is slicing a potatoe.	A man is peeling a banana.
main-captions	MSRvid	2012train	0409	3.600	Someone is playing piano.	A person is playing a keyboard piano.
main-captions	MSRvid	2012train	0410	2.800	The woman is putting makeup on the man.	A woman is painting the face of a man.
main-captions	MSRvid	2012train	0411	4.000	The woman droppped eggplant into the pan.	A woman puts chopped eggplant into a skillet.
main-captions	MSRvid	2012train	0413	3.400	A man plays a trumpet.	A man is playing a musical instrument.
main-captions	MSRvid	2012train	0415	2.667	A woman is slicing a lemon.	A woman, in a kitchen, peels a lemon.
main-captions	MSRvid	2012train	0416	3.000	A tiger trys to climb the wall.	A lion is trying to climb up over a wall.
main-captions	MSRvid	2012train	0417	4.667	A man is preparing a hanging rope.	A man is tying a noose.
main-captions	MSRvid	2012train	0418	3.200	A woman dances on a stage.	A woman is dancing.
main-captions	MSRvid	2012train	0421	0.200	The girl is riding the horse.	The girl is spraying the plants with water.
main-captions	MSRvid	2012train	0423	1.200	A person is frying.	A person is peeling a potato.
main-captions	MSRvid	2012train	0424	0.800	A man is shooting a pistol.	A woman is chopping garlic.
main-captions	MSRvid	2012train	0425	0.800	A woman is swinging her arms.	A woman is slicing an onion.
main-captions	MSRvid	2012train	0426	0.750	A man is walking outside.	A man is dancing.
main-captions	MSRvid	2012train	0428	0.250	A man dries his hands.	A woman fixes her hair.
main-captions	MSRvid	2012train	0429	3.250	A soccer player is kicking the soccer ball into the goal from a long way down the field.	A soccer player kicks the ball into the goal.
main-captions	MSRvid	2012train	0432	3.333	A girl is playing the piano.	A little girl is playing a grand piano on stage.
main-captions	MSRvid	2012train	0433	3.333	A man is drawing some figures.	A man is drawing on a digital dry erase board.
main-captions	MSRvid	2012train	0434	2.000	The monkey is hanging from the trees.	The monkey swung from branch to branch.
main-captions	MSRvid	2012train	0435	3.000	Some children are jumping on Trampoline.	Two boy are playing on a trampoline.
main-captions	MSRvid	2012train	0437	4.000	A woman with a knife is slicing a pepper.	A women slicing green pepper.
main-captions	MSRvid	2012train	0439	2.000	A man is adding oil to car.	A man is putting anti-freeze into a car.
